"id" "lon" "lat" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12"
"ARM_slp" "-6.65" "54.35" 0.397336123335415 0.221928453433267 0.511077248309368 0.600868378705498 0.893898844390213 0.93366434414959 0.748824952470802 0.869015073547458 0.656694978066809 0.607820209492006 0.714161245227733 0.486287575112411
"GVE_slp" "6.14527" "46.19861" 0.698964493537175 0.467555517621749 0.118181906583602 -0.231480231248206 -0.522398273929303 -0.911585610219145 -1.19014216460164 -1.01654067641143 -0.450510520409246 0.246809623737266 0.507592019585632 0.749582551832548
"HAA_slp" "4.64" "52.38" 0.211970066366085 0.148698404750217 0.115750493744142 0.0488843524013546 0.0473448777628321 0.130659125351103 0.191924528432756 0.217373019411254 0.227149241647679 0.219723669213604 0.243720830338742 0.266147992662107
"HOH_slp" "11.02" "47.8" 1.56350834069731 1.67735885919202 1.75735481010019 1.68567650537464 1.47048225657637 1.21666812326154 0.992266211551172 1.04616288453009 1.31078358027498 1.52362249211322 1.5493331172983 1.52289245758739
"KAR_slp" "8.404121" "49.008" 15.8281810934415 15.7290947623637 15.4460077667057 15.1720110136896 14.8805403680993 14.70396591418 14.5853526550674 14.6579371798156 14.9137462307566 15.2408525049266 15.531262378647 15.7518571451765
"LON_slp" "0" "51.5" 0.260999309129465 0.257141572487304 0.259632585299815 0.248065179020087 0.263364824201531 0.352897584508407 0.395333818329284 0.36291463629346 0.342101885242298 0.342209045824711 0.303504114219561 0.258606721234991
"MUL_slp" "7.339444" "47.748611 " 0.720924438621638 0.867767308420854 0.305480930908381 -0.145440391080746 -0.2846924656674 -0.425934539380125 -0.50886882732322 -0.303442167788149 -0.255824038049271 -0.131601404424012 0.246565371377838 0.472932530699397
"PAD_slp" "11.88586" "45.40797" 0.767998724594916 0.961332806187506 1.06059871188414 1.20942604872843 1.30382427142203 1.49028249071096 1.52970098884094 1.43104053849236 0.721125428597156 0.94788934689983 0.869635695987931 0.874031043860957
"PAR_slp" "2.34" "48.86" 0.0932908720756925 0.0946837342860513 0.0542631426338403 0.112260100743103 0.0874907381944035 0.0895225252043867 0.129878628987773 0.177837093852217 0.180163449513437 0.177952313909438 0.19347420222599 0.13003980333894
"ROV_slp" "11.05" "45.9" 3.83789830893964 3.66074695652904 3.41032587423338 3.15198663702425 2.62367164472271 2.09525934756448 1.63839797606932 1.58618218378676 1.99049275734313 2.73398558654897 3.26317380945068 3.88151969403481
"SHA_slp" "8.639" "47.696" 0.5852813118699 0.505625969340684 0.365178420748845 0.223187683920361 0.156373889842698 0.0097613185250985 -0.0633480572399648 0.0223245949184234 0.192667942627131 0.440668057144317 0.509965135050109 0.588569687239989
"STK_slp" "18.05" "59.35" 0.0126766677639699 0.0595885155458729 -0.105835905701409 0.0995175447637537 0.0903089331776419 0.120451040020827 0.164720073324197 0.208586957365253 0.338738567908011 0.242192004982283 0.0261011236509224 0.165618117375179
"STP_slp" "30.27" "59.93" 0.29471222707104 0.362717192652827 0.562998404270146 0.538555552067164 0.358962186049359 0.570659883138244 0.676590853472602 0.734739831692507 0.975363734899884 0.916496069782496 0.581626292778699 0.507090976457048
"TOR_slp" "7.68" "45.07" 1.24443419316415 1.34984948077767 1.45373822148497 1.65410186231221 1.38622936484595 1.51594757603095 1.66507071260998 1.48521106418389 1.24298016402339 0.904311417418191 1.08476016758228 1.27202441291185
"VAL_slp" "-0.374444" "39.47667" 0.0567814293174965 0.0153550174408193 0.0546392506732169 0.139475989888617 0.204775690087116 0.321734566121381 0.378655255737415 0.318014821109228 0.208918635893906 0.17013238527025 0.143527520811599 0.0120303584491758
"YLI_slp" "23.670970" "66.319266" -0.37420534457797 -0.382328165000298 -0.294794570178569 -0.181838166933307 -0.111408265367817 -0.0105349745147385 -0.0021750290330917 -0.0953142668416319 -0.149072019496788 -0.242773640007728 -0.272426583420013 -0.326088081456877
"ZIT_slp" "14.156667" "50.555278" -0.143819987523804 -0.101914118839967 -0.0277820013281691 0.00389747996098856 0.00701055333254569 0.0437213013869885 0.0456935445281295 0.116303532652443 0.152779154372653 0.049554082907954 -0.0548405489995454 -0.0811405412827645
"BRL_slp" "13.3106" "52.5656" 4.85554339194915 4.85184210990472 4.81293493940329 4.72090209816398 4.66485189879537 4.6686709797465 4.69669499199913 4.74832563723479 4.81338295866847 4.83035925007269 4.87919714398215 4.90868194255807
