"id" "lon" "lat" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12"
"BAR_ta" "2.154007" "41.390205" 0.546555019909693 0.61369689548198 0.593453985253971 0.54055793050929 0.460709872878514 0.550507270156322 0.571427494197803 0.602524327980441 0.530892799976244 0.381531431023084 0.239225879983159 0.441436606584851
"CAD_ta" "-5.705" "36.53" 2.10295642554379 1.92149171477896 1.64634129878461 1.4767393437408 0.864926170316006 0.0633750636372748 -0.655674872330562 -0.421532240490469 0.525101819162158 1.55682118738534 2.02945110939102 2.08740448370842
"CBT_ta" "4.34878" "50.85045" 0.126453804860456 0.220756242722582 0.36877891497816 0.442035240432434 0.466526996877805 0.45236571706814 0.433650706373929 0.478681089752189 0.409825826046441 0.33056180407984 0.160744546469606 0.114964531480285
"CET_ta" "-1.9" "52.5" 0.12470717869669 0.19334973982654 0.300698803204287 0.271399949527701 0.165083458820457 0.087392363764341 0.159345768410336 0.199205971224754 0.270399569857461 0.293546426893091 0.242856496948492 0.060941016055178
"GVE_ta" "6.14527" "46.19861" 1.56430449730847 1.51410841524544 1.69145156682023 1.74909093590435 1.68999473684593 1.76231991643045 1.96069591026001 1.76089850547567 1.37149977961106 0.969873202282445 1.39482637551938 1.69283867905647
"HAA_ta" "4.64" "52.38" -0.449385181451672 -0.265343456258905 0.0337442659466065 0.268931908055398 0.422642337843465 0.380167981404197 0.271002441960785 0.0746939461885565 -0.236863096074935 -0.464941035369703 -0.618457063316193 -0.5907945955718
"HOH_ta" "11.02" "47.8" 1.63061251178079 0.691897670642252 0.0584192866504928 -0.364957615176284 -0.819367008593136 -0.972632731604952 -0.804054803937156 -0.54967667398772 -0.37804958515499 0.186963890764676 0.658702026773249 1.74781846545516
"MIL_ta" "9.19" "45.47" 0.137537786152782 0.446966601859439 0.473272137706907 0.332238009823515 0.460909459177424 0.608772561489418 0.561343661504705 0.528881120222166 0.695344939990839 0.467104472179574 0.193278213185839 0.0238493873681734
"MUL_ta" "7.339444" "47.748611 " 0.454029473487672 0.691047728804676 0.717941080253638 0.618084843221157 0.648131724237926 0.682942649400536 0.71228026447902 0.866094296839529 1.05298847915616 1.18769574191803 0.82735491015835 0.569398987641997
"PAD_ta" "11.88586" "45.40797" -0.783307260769154 -0.383517369191271 -0.156592419925143 -0.186497053004227 -0.120158286003735 -0.00418458399688875 -0.180667758094955 -0.140036774751854 -0.127925588273846 -0.229012981287916 -0.518959938176896 -0.706070675839714
"PAR_ta" "2.34" "48.86" 0.222602207855791 0.403334256098377 0.523930607303196 0.596956301092535 0.55481877438138 0.599041971716097 0.709969818065174 0.712381546298895 0.689494017932879 0.584331635462918 0.304594848871525 0.233514482182459
"PRA_ta" "14.41" "50.073658" 1.58417573920666 1.65073741372843 1.60110363696376 1.86561382724475 2.01092833480295 2.10820961254521 1.97256461790155 1.77064933384549 1.5120204966552 1.40129736952236 1.50325953521865 1.49799749649552
"ROV_ta" "11.05" "45.9" 3.24285215086466 2.76697514893682 2.81479961520114 2.7717342175941 2.43895582038247 2.64405851777949 2.86101439243118 2.83494513306331 2.25088711411013 1.75045917316796 1.80888596957275 2.54518184171814
"SHA_ta" "8.639" "47.696" 0.185823086315023 0.267639986704971 0.380959012648195 0.448564324400427 0.467533716691735 0.476738988540953 0.408730039504053 0.425158416879346 0.49984951324757 0.36834303890605 0.250632661879788 0.148662766795862
"STK_ta" "18.05" "59.35" 0.474099365716116 0.689228446331984 0.817572493696788 0.84753198239655 1.13357783980469 1.08127536727866 0.923360090282597 0.78749739674886 0.590759062344649 0.343723156972236 0.469917826777144 0.538059367110786
"STP_ta" "30.27" "59.93" 0.396466553723392 0.5185604795146 0.824927099316702 1.14580496862623 1.52545532285388 1.99210143749538 1.55311114411794 1.30167278869867 0.837126328470685 0.805672815958749 0.315302428083455 0.259336135470416
"TOR_ta" "7.68" "45.07" 2.34837989325246 1.95979990572947 1.45713177410482 1.10835990361953 0.820386763489149 0.565921004977806 0.205750849044853 0.234371264522483 0.727971786343046 1.25292324268999 1.53970516670792 2.13924819118504
"UPP_ta" "17.6407" "59.8605" 0.169620283901555 0.363026093781863 0.433775456684972 0.389542527546834 0.340743262284382 0.26592297985583 0.28624547195898 0.239966057980763 0.231440269594694 0.0133795657681493 0.0936123181116765 0.13041665693288
"VAL_ta" "-0.374444" "39.47667" 0.652504960497065 0.807427205356909 0.762817003120739 0.342157621230456 0.0618455111334279 -0.0992820424177348 -0.125943777069426 -0.00197703528841341 -0.0169844223668562 0.0248356246862348 0.0938081888073365 0.355630335446478
"VIL_ta" "25.28" "54.69" -0.0427024312634556 -0.06412275419476 -0.0434306493034524 0.133695883489935 0.140159848444858 0.0840823888255685 0.131779306172248 0.169658256890895 0.0708347158095052 -0.00641974723338329 -0.0883405883959327 -0.0221752805360029
"WAR_ta" "20.96339" "52.2815" -0.125314313089391 -0.143152205980901 -0.0569024421026408 -0.0361074999141135 -0.0909268493396874 -0.0661409374636833 0.0171482602062283 0.0073368536689935 -0.0537024884843213 -0.116516621494739 -0.114677942119373 -0.104595771976149
"WRO_ta" "17.032" "51.11" -0.0900377044774414 -0.116289549011675 -0.0782694252586804 -0.0656373446350891 -0.00178453030901148 0.0767278235001646 -0.0568686882710549 -0.149741476686716 -0.149893939431017 -0.189106686946918 -0.10321476653064 -0.00638368458208729
